Timestamp,X_Pos,Y_Pos,ID,pose_X,pose_Y,pose_yaw,pose_bearing,raw_x,raw_y,raw_z,raw_pitch,raw_roll,raw_yaw
102.905,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.906,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.907,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.908,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.909,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.910,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.911,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.912,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.913,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.914,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.915,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.916,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.917,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.918,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.919,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.920,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.921,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.922,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.924,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.925,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.926,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.927,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.928,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.929,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.930,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.931,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.932,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.932,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.934,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.935,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
102.936,0.000,0.000,20.000,-1.396,-0.169,-0.169,-2.113,7.206,,,,,
152.061,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.061,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.062,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.063,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.069,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.070,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.071,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.072,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.073,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.074,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.075,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.076,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.077,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.078,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.079,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.080,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.081,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.082,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.083,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.084,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.085,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.086,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.087,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.088,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.091,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.092,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.093,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.094,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.096,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.097,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.102,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.102,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.103,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.104,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.104,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.105,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.106,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.107,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.108,0.000,2.000,20.000,-34.576,49.107,49.107,48.410,25.589,,,,,
152.109,0.000,2.000,24.000,0.471,22.679,22.679,-31.662,-56.643,,,,,
152.110,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.113,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.114,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.115,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.116,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.117,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.118,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.119,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.120,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.120,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.121,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.122,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.123,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.124,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.125,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.125,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.126,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.127,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.129,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.131,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.132,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.133,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.134,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.135,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.139,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.140,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.141,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.142,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.143,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.144,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.145,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.146,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.147,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.148,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.149,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.150,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.151,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.152,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.153,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.153,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.154,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.156,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.167,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.169,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.170,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.171,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.173,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.174,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.175,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.177,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.178,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.179,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.180,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.180,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.182,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.183,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.184,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.185,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.186,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.188,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.189,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.190,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.191,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.192,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.194,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.195,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.195,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.196,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.197,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.199,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.199,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.200,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.201,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.202,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.203,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.204,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.206,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.206,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.207,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.208,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.210,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.211,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.212,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.212,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.213,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.215,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.216,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.216,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.217,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.218,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.219,0.000,2.000,20.000,-34.891,49.035,49.035,48.414,25.473,,,,,
152.220,0.000,2.000,24.000,0.695,22.312,22.312,-31.666,-56.463,,,,,
152.222,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.223,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.224,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.226,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.227,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.228,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.229,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.230,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.231,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.232,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.233,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.234,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.235,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.235,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.236,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.237,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.238,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.239,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.239,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.240,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.241,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.242,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.243,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.243,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.244,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.245,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.246,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.247,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.248,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.249,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.251,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.252,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.253,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.255,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.256,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.257,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.258,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.259,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.260,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.262,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.263,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.263,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.265,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.266,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.267,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.268,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.269,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.270,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.271,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.272,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.273,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.274,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.275,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.276,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.278,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.280,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.281,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.284,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.286,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.287,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.289,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.290,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.291,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.292,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.293,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.294,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.296,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.297,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.298,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.298,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.299,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.300,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.301,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.302,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.303,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.304,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.305,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.306,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.307,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.308,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.309,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.310,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.310,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.311,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.313,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.313,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.314,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.315,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.316,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.317,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.319,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.319,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.325,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.326,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.327,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.328,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.329,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.330,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.331,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.332,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.333,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.334,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.335,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.336,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.337,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.338,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.339,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.339,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.340,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.341,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.342,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.343,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.344,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.344,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.345,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.346,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.347,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.348,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.349,0.000,2.000,20.000,-35.447,48.951,48.951,48.409,25.216,,,,,
152.350,0.000,2.000,24.000,0.627,21.818,21.818,-31.665,-56.123,,,,,
152.352,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.353,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.354,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.355,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.357,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.358,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.359,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.360,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.361,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.362,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.363,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.363,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.364,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.365,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.366,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.367,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.368,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.369,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.370,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.371,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.372,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.374,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.374,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.375,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.376,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.377,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.378,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.379,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.379,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.380,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.382,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.383,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.383,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.384,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.385,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.386,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.387,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.388,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.389,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.390,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
152.390,0.000,2.000,20.000,-35.521,48.962,48.962,48.400,25.187,,,,,
152.391,0.000,2.000,24.000,0.557,21.963,21.963,-31.664,-56.217,,,,,
